time,climate,response,phase
2628,1.26212,1.676392,post
2629,1.12978,1.672328,post
2630,0.719131,1.398087,post
2631,0.985217,1.832369,post
2632,0.516876,1.564956,post
2633,0.852018,2.106413,post
2634,0.806562,1.714153,post
2635,1.078409,1.878972,post
2636,1.531449,1.277804,post
2637,1.072813,1.807157,post
2638,0.88222,1.940915,post
2639,1.215487,1.696183,post
2640,1.173979,1.485319,post
2641,1.042042,1.591967,post
2642,0.812964,1.169854,post
2643,1.120308,1.533341,post
2644,1.144302,1.460116,post
2645,1.041549,1.74633,post
2646,1.44615,2.311632,post
2647,1.53856,1.629088,post
2648,0.711223,1.4199600000000001,post
2649,1.055221,1.700729,post
2650,0.642959,1.569137,post
2651,0.810926,1.526787,post
2652,0.834357,1.55887,post
2653,0.903523,1.816922,post
2654,1.373864,1.723473,post
2655,0.722241,1.635087,post
2656,1.053684,2.027161,post
2657,1.117015,2.263851,post
2658,0.975745,1.465112,post
2659,1.050085,1.721677,post
2660,0.742222,1.349089,post
2661,0.784807,1.465816,post
2662,0.72372,1.412866,post
2663,0.340027,1.344112,post
2664,1.038788,1.998412,post
2665,0.772441,1.318617,post
2666,0.826108,1.63794,post
2667,1.030238,1.739999,post
2668,0.869998,1.663452,post
2669,0.823132,1.717982,post
2670,0.71204,1.413475,post
2671,1.241494,1.434604,post
2672,0.865474,1.494786,post
2673,0.853429,1.235759,post
2674,1.061306,1.603361,post
2675,0.903863,1.40382,post
2676,0.581514,1.504664,post
2677,0.692377,1.808903,post
2678,0.592007,1.553153,post
2679,0.357587,1.459727,post
2680,0.728768,1.349656,post
2681,0.91093,1.87897,post
2682,0.624712,1.560925,post
2683,0.856241,1.383288,post
2684,0.926413,1.76186,post
2685,0.700728,1.592035,post
2686,0.601653,1.400345,post
2687,0.536005,1.405839,post
2688,0.632807,1.305309,post
2689,1.084706,1.203078,post
2690,0.707321,1.369275,post
2691,0.559786,1.672671,post
2692,0.553402,1.279052,post
2693,0.67486,1.553281,post
2694,0.679894,1.6207260000000001,post
2695,0.973833,1.394205,post
2696,0.521851,1.371497,post
2697,0.862095,1.257364,post
2698,0.450185,1.489954,post
2699,0.652843,1.828281,post
2700,0.501367,1.386799,post
2701,0.829049,1.409228,post
2702,0.916598,1.3306,post
2703,0.940716,1.236735,post
2704,0.717526,1.456781,post
2705,0.409489,1.657717,post
2706,0.494116,1.226156,post
2707,0.589773,1.52127,post
2708,-0.018219,1.33711,post
2709,0.847827,1.380773,post
2710,0.214509,1.333231,post
2711,0.355866,1.565064,post
2712,0.792496,1.501939,post
2713,0.550827,1.629451,post
2714,0.5552,1.467341,post
2715,0.238355,1.254904,post
2716,0.013953,1.19264,post
2717,0.205045,1.319865,post
2718,0.516876,0.88305,post
2719,0.559078,1.573904,post
2720,0.378963,1.134714,post
2721,0.257876,1.259771,post
2722,0.439644,1.487624,post
2723,0.177213,1.310639,post
2724,0.44879,1.304573,post
2725,0.033674,1.070093,post
2726,0.762395,0.991513,post
2727,-0.391228,1.04898,post
2728,0.627436,1.47138,post
2729,0.097014,1.318399,post
2730,0.561761,1.171379,post
2731,-0.128573,1.13992,post
2732,0.141587,1.374619,post
2733,0.264712,1.140488,post
2734,-0.052665,1.463506,post
2735,0.053687,0.960419,post
2736,0.298788,1.489697,post
2737,0.299761,0.808879,post
2738,-0.15671,1.384333,post
2739,-0.113863,1.077661,post
2740,0.177125,1.36961,post
2741,0.467207,0.912754,post
2742,0.287134,1.039392,post
2743,-0.292007,1.123283,post
2744,-0.104691,0.981629,post
2745,-0.396762,1.016086,post
2746,0.246343,1.349948,post
2747,-0.180073,1.213441,post
2748,0.022414,0.876869,post
2749,0.164851,0.853437,post
2750,-0.033263,1.189016,post
2751,-0.224949,1.231745,post
2752,0.003655,1.25263,post
2753,-0.370524,0.842745,post
2754,0.54337,0.921164,post
2755,-0.68675,0.823181,post
2756,0.475592,1.133456,post
2757,0.054998,0.849242,post
2758,-0.246298,1.020969,post
2759,-0.044141,1.111368,post
2760,-0.137406,1.010007,post
2761,0.425327,0.899191,post
2762,0.40177,0.949376,post
2763,0.029074,0.872125,post
2764,-0.246071,1.278245,post
2765,-0.14947,0.665469,post
2766,-0.394987,1.215853,post
2767,-0.451357,0.985668,post
2768,-0.300356,0.917307,post
2769,0.146221,1.097171,post
2770,-0.368266,0.956817,post
2771,-0.19185,1.235981,post
2772,0.050243,1.249447,post
2773,-0.179017,0.972733,post
2774,-0.1651,0.862388,post
2775,-0.472474,0.944367,post
2776,-0.290525,0.795869,post
2777,-0.579535,0.777891,post
2778,-0.533542,0.817608,post
2779,-0.646659,1.117311,post
2780,-0.478825,0.870163,post
2781,-0.296042,0.956529,post
2782,-0.416538,1.059799,post
2783,-0.646791,0.967401,post
2784,-0.65768,1.031518,post
2785,-0.760976,0.784076,post
2786,-0.33359,0.853277,post
2787,-0.379843,0.72516099999999994,post
2788,-0.813071,0.851635,post
2789,-0.891187,0.736518,post
2790,-0.499275,0.739396,post
2791,-0.607805,0.872693,post
2792,-0.80541,0.799205,post
2793,-0.254329,0.730503,post
2794,-0.541726,0.696613,post
2795,-0.540791,0.679289,post
2796,-0.392505,0.88933,post
2797,-0.45178,0.771019,post
2798,-0.649258,0.622057,post
2799,-0.861187,0.634829,post
2800,-0.292218,0.733648,post
2801,-1.025601,0.736781,post
2802,-0.263068,0.748116,post
2803,-0.753111,0.862427,post
2804,-0.108825,0.743663,post
2805,-0.688614,0.669316,post
2806,-0.78491,0.838507,post
2807,-0.646287,0.736914,post
2808,-0.33675,0.720496,post
2809,-1.127745,0.659714,post
2810,-0.761544,0.784245,post
2811,-0.620013,0.65614,post
2812,-0.665707,0.832135,post
2813,-0.682548,0.716833,post
2814,-0.801142,0.911926,post
2815,-1.01406,0.659966,post
2816,-0.022183,0.644771,post
2817,-1.108788,0.723417,post
2818,-0.508315,0.834757,post
2819,-1.039403,0.574183,post
2820,-1.270236,0.716142,post
2821,-0.740782,0.692372,post
2822,-0.259046,0.661373,post
2823,-0.636693,0.693879,post
2824,-1.210978,0.618794,post
2825,-0.973636,0.593765,post
2826,-1.003916,1.006569,post
2827,-1.109816,0.55304,post
2828,-0.573693,0.747868,post
2829,-0.218018,0.533612,post
2830,-1.207657,0.52972,post
2831,-0.645428,0.674139,post
2832,-1.124139,0.907767,post
2833,-0.590347,0.733616,post
2834,-0.815035,0.588844,post
2835,-0.947117,0.552466,post
2836,-0.704779,0.631288,post
2837,-0.335517,0.561394,post
2838,-0.540825,0.708534,post
2839,-0.948555,0.870508,post
2840,-0.715981,0.541132,post
2841,-1.183631,0.697123,post
2842,-0.807696,0.581342,post
2843,-0.680094,0.679926,post
2844,-0.810312,0.665928,post
2845,-1.07889,0.632502,post
2846,-0.9456,0.782351,post
2847,-1.084114,0.882935,post
2848,-0.832275,0.704595,post
2849,-1.024656,0.583077,post
2850,-1.006764,0.691041,post
2851,-1.113011,0.563732,post
2852,-0.691724,0.697186,post
2853,-0.877679,0.742319,post
2854,-1.203793,0.659949,post
2855,-0.90579,0.640128,post
2856,-1.108669,0.596408,post
2857,-0.948718,0.582624,post
2858,-0.510764,0.654887,post
2859,-1.240104,0.569738,post
2860,-0.927291,0.596488,post
2861,-1.340513,0.60388,post
2862,-0.832682,0.740257,post
2863,-1.349043,0.604399,post
2864,-1.415903,0.554742,post
2865,-0.852811,0.650231,post
2866,-1.181239,0.612261,post
2867,-1.487684,0.60003,post
2868,-1.327249,0.789272,post
2869,-0.728276,0.53851,post
2870,-0.954068,0.58498000000000006,post
2871,-0.946756,0.504867,post
2872,-0.775989,0.657528,post
2873,-0.950032,0.51782,post
2874,-1.795242,0.547817,post
2875,-0.995079,0.697502,post
2876,-1.348464,0.578652,post
2877,-1.232993,0.463818,post
2878,-1.40655,0.510173,post
2879,-0.906463,0.692756,post
2880,-0.426613,0.633209,post
2881,-0.875523,0.590097,post
2882,-0.513096,0.694247,post
2883,-1.052983,0.590338,post
2884,-1.127973,0.457006,post
2885,-0.795589,0.601685,post
2886,-1.303555,0.498288,post
2887,-1.319693,0.541334,post
2888,-1.728744,0.469377,post
2889,-1.540994,0.634901,post
2890,-1.092701,0.774053,post
2891,-0.948694,0.616798,post
2892,-1.064767,0.769905,post
2893,-1.450402,0.598639,post
2894,-1.260143,0.567126,post
2895,-1.165879,0.632161,post
2896,-0.740531,0.501478,post
2897,-0.883018,0.502422,post
2898,-1.165269,0.439724,post
2899,-1.358507,0.455562,post
2900,-0.992665,0.585994,post
2901,-1.391196,0.605887,post
2902,-1.109712,0.620101,post
2903,-1.015725,0.459206,post
2904,-0.628698,0.559854,post
2905,-0.705811,0.566806,post
2906,-0.874101,0.67997,post
2907,-0.974231,0.650567,post
2908,-1.037243,0.571659,post
2909,-0.759593,0.507752,post
2910,-1.253352,0.576398,post
2911,-0.987946,0.476204,post
2912,-0.586079,0.557554,post
2913,-1.091488,0.566006,post
2914,-1.263959,0.732033,post
2915,-0.876078,0.661831,post
2916,-0.796394,0.61768,post
2917,-0.437289,0.577485,post
2918,-1.084401,0.60701,post
2919,-0.982648,0.66495,post
2920,-0.534326,0.5335,post
2921,-0.904503,0.609141,post
2922,-0.754537,0.743779,post
2923,-0.705957,0.555925,post
2924,-0.494791,0.564432,post
2925,-0.579773,0.614927,post
2926,-0.81181,0.657192,post
2927,-1.116281,0.766956,post
2928,-0.806113,0.54804,post
2929,-0.593489,0.597418,post
2930,-0.451323,0.767069,post
2931,-0.596159,0.566476,post
2932,-1.134924,0.672408,post
2933,-0.714385,0.755522,post
2934,-1.020359,0.772567,post
2935,-0.848325,0.701338,post
2936,-0.994927,0.675168,post
2937,-0.284675,0.519429,post
2938,-0.748676,0.650023,post
2939,-0.228297,0.719628,post
2940,-1.120059,0.727484,post
2941,-0.871197,0.748241,post
2942,-0.467194,0.579925,post
2943,-0.789653,0.736143,post
2944,-0.150605,0.649093,post
2945,-0.800374,0.637299,post
2946,-1.166932,0.63231,post
2947,-0.640866,0.843578,post
2948,-0.70728,0.69845,post
2949,-0.632487,0.855283,post
2950,-0.794227,0.569025,post
2951,-0.748988,0.688203,post
2952,-0.765448,0.803385,post
2953,-0.658627,0.660314,post
2954,-0.833562,0.831672,post
2955,-0.256887,0.67685,post
2956,-0.745039,0.614258,post
2957,-0.194609,0.692921,post
2958,-0.867193,0.690673,post
2959,-0.28217,0.764419,post
2960,-0.632557,0.729857,post
2961,-0.437815,0.661863,post
2962,-0.268469,0.664156,post
2963,-0.677667,0.658629,post
2964,-0.377767,0.666296,post
2965,-0.436952,0.940021,post
2966,-0.694013,0.688444,post
2967,-0.25873,0.949671,post
2968,-0.966809,0.652169,post
2969,0.006224,0.883009,post
2970,-0.069044,0.76755,post
2971,-0.406831,0.829013,post
2972,-0.452711,0.797266,post
2973,-0.246082,0.758087,post
2974,-0.442288,0.830448,post
2975,-0.357844,0.902267,post
2976,-0.239592,0.803667,post
2977,-0.308683,0.840682,post
2978,0.154598,0.678522,post
2979,-0.344779,1.016592,post
2980,-0.467521,0.94922,post
2981,-0.519638,0.820956,post
2982,-0.365776,0.818776,post
2983,-0.455603,0.879924,post
2984,0.036561,0.766342,post
2985,-0.125446,0.849086,post
2986,-0.201192,0.841153,post
2987,-0.155697,0.853214,post
2988,-0.377045,1.147701,post
2989,0.449943,0.793577,post
2990,0.076859,0.788999,post
2991,0.083179,0.801511,post
2992,-0.057803,0.837633,post
2993,-0.048052,0.782221,post
2994,0.094178,0.977156,post
2995,0.045802,0.93581,post
2996,0.144894,0.973445,post
2997,-0.148832,0.907327,post
2998,0.292749,0.813345,post
2999,-0.380914,1.271708,post
3000,0.456503,1.049798,post
3001,-0.007974,1.137012,post
3002,0.076897,1.06645,post
3003,0.02315,0.921199,post
3004,-0.160519,1.081766,post
3005,-0.053831,1.049377,post
3006,0.454439,1.077848,post
3007,0.606342,0.940236,post
3008,-0.163825,1.216855,post
3009,0.201669,0.862733,post
3010,-0.009073,1.192325,post
3011,0.160369,1.055874,post
3012,0.23736,1.120908,post
3013,0.033257,1.037485,post
3014,0.246848,0.808198,post
3015,0.6044,1.045629,post
3016,-0.070524,1.165765,post
3017,0.112544,1.465809,post
3018,0.298573,0.917114,post
3019,0.329856,1.061468,post
3020,0.265586,0.916732,post
3021,0.3475,1.135871,post
3022,0.231809,1.106092,post
3023,0.332515,1.008564,post
3024,0.279867,1.138445,post
3025,0.53813,1.333459,post
3026,0.498581,0.909957,post
3027,0.328047,0.938592,post
3028,0.672925,1.211489,post
3029,0.399008,1.236171,post
3030,0.512829,1.125808,post
3031,0.436755,1.152438,post
3032,0.238259,1.181383,post
3033,0.586414,1.136717,post
3034,-0.04825,1.183735,post
3035,0.183643,1.222763,post
3036,0.594022,1.342306,post
3037,0.758453,1.195916,post
3038,0.082854,1.399792,post
3039,0.766353,1.206738,post
3040,0.148207,1.370523,post
3041,0.343647,1.319507,post
3042,0.17125,1.202165,post
3043,0.468911,1.510931,post
3044,0.537459,0.944941,post
3045,0.638846,1.04514,post
3046,0.440806,1.492808,post
3047,0.551962,1.474811,post
3048,0.643023,1.110904,post
3049,0.334467,1.484133,post
3050,0.412496,1.006328,post
3051,0.942513,1.253791,post
3052,-0.130354,1.122453,post
3053,0.856819,1.190961,post
3054,0.8927,1.279035,post
3055,0.975164,1.354105,post
3056,0.546667,1.248363,post
3057,0.866583,1.282074,post
3058,0.719872,1.342388,post
3059,0.515839,1.194726,post
3060,0.822759,1.234578,post
3061,0.786241,1.4332260000000001,post
3062,0.605394,0.898549,post
3063,0.596512,1.508866,post
3064,0.653837,1.602786,post
3065,0.854329,1.672208,post
3066,0.724425,1.287733,post
3067,0.407898,1.4811,post
3068,0.831396,1.402607,post
3069,0.670693,1.287638,post
3070,0.960717,1.489829,post
3071,0.476268,1.47023,post
3072,0.309149,1.343095,post
3073,0.669553,1.201,post
3074,0.642306,1.492148,post
3075,0.978075,1.437248,post
3076,0.348986,1.352136,post
3077,0.556394,1.209892,post
3078,0.799095,1.568105,post
3079,0.653457,1.376251,post
3080,0.796517,1.669655,post
3081,0.551419,1.243026,post
3082,0.651463,1.156021,post
3083,0.63404,1.33861,post
3084,0.434217,1.344901,post
3085,0.972066,1.488321,post
3086,0.747024,1.171948,post
3087,0.749151,1.199817,post
3088,1.171081,1.503326,post
3089,1.066341,1.595236,post
3090,0.731407,1.354135,post
3091,1.130104,1.23004,post
3092,0.820498,1.364854,post
3093,0.81242,1.313196,post
3094,0.966688,1.257233,post
3095,0.964906,1.774493,post
3096,0.907442,1.550486,post
3097,0.875737,1.405671,post
3098,1.042996,1.906498,post
3099,1.195641,1.778403,post
3100,0.852588,1.482132,post
3101,1.317805,1.683509,post
3102,0.749773,1.570613,post
3103,1.462392,1.553648,post
3104,1.170455,1.733483,post
3105,0.878202,1.555833,post
3106,0.440219,1.56635,post
3107,0.875015,1.488821,post
3108,0.890369,1.545913,post
3109,1.341093,1.79,post
3110,1.076346,1.568843,post
3111,0.529285,1.971535,post
3112,1.054858,1.34749,post
3113,0.75295,2.216119,post
3114,0.565238,1.880068,post
3115,1.221874,1.496152,post
3116,1.144038,1.282493,post
3117,0.894945,1.418375,post
3118,1.355502,1.491081,post
3119,0.919108,2.039512,post
3120,0.576681,1.676613,post
3121,1.226475,1.252756,post
3122,0.830539,1.709998,post
3123,1.034012,1.387298,post
3124,0.769111,1.218533,post
3125,0.673885,1.857094,post
3126,1.110279,1.753768,post
3127,0.775012,1.548965,post
3128,0.863896,2.045879,post
3129,1.179757,1.554993,post
3130,0.357432,1.315394,post
3131,0.762854,1.718343,post
3132,1.378524,1.379125,post
3133,0.993604,1.638365,post
3134,0.572815,1.374675,post
3135,0.97976,1.406036,post
3136,1.001835,1.712384,post
3137,0.794684,1.564792,post
3138,0.815351,1.502303,post
3139,0.974808,1.768922,post
3140,1.192223,1.161183,post
3141,0.769503,1.444842,post
3142,1.156325,1.962097,post
3143,0.50766,1.699216,post
3144,1.469346,1.245428,post
3145,1.161355,1.653548,post
3146,0.809732,1.631373,post
3147,0.936129,1.634096,post
3148,0.650387,1.388626,post
3149,0.721638,1.527336,post
3150,1.025436,1.800158,post
3151,0.430967,1.530932,post
3152,1.112303,1.82678,post
3153,1.14783,1.248092,post
3154,0.96489,2.08743,post
3155,0.732714,1.618764,post
3156,1.083486,1.522026,post
3157,0.869408,1.701862,post
3158,1.359185,1.385966,post
3159,1.035945,1.404128,post
3160,1.369813,1.572505,post
3161,0.747032,1.201819,post
3162,1.182105,1.866215,post
3163,1.130474,1.74494,post
3164,1.041617,1.570117,post
3165,1.319349,1.544545,post
3166,1.164761,1.571073,post
3167,1.139099,1.52041,post
3168,1.201764,1.980377,post
3169,0.671678,1.620941,post
3170,1.016456,1.915433,post
3171,1.154553,1.475745,post
3172,0.362574,1.862298,post
3173,1.135553,1.773984,post
3174,0.547014,1.679567,post
3175,0.440475,1.853835,post
3176,0.775877,1.845237,post
3177,0.365274,1.686828,post
3178,0.592688,1.812557,post
3179,0.990351,1.434473,post
3180,0.791322,1.577588,post
3181,1.083714,1.80306,post
3182,0.823263,1.184469,post
3183,0.318155,1.844858,post
3184,0.450126,1.418531,post
3185,0.768915,1.165137,post
3186,0.613506,1.527999,post
3187,0.938286,1.202468,post
3188,0.740375,1.349222,post
3189,0.416271,1.733412,post
3190,0.547345,1.525022,post
3191,0.93003,1.714267,post
3192,0.429659,1.48726,post
3193,0.281507,1.154461,post
3194,0.788347,1.247132,post
3195,0.683109,1.413927,post
3196,0.428509,1.443459,post
3197,0.606313,1.642159,post
3198,0.646337,1.497274,post
3199,0.406249,1.242017,post
3200,0.678974,1.328509,post
3201,0.404193,1.602348,post
3202,0.48148,1.317642,post
3203,0.742588,1.128999,post
3204,0.47501,1.4048,post
3205,0.118356,1.450891,post
3206,0.459077,1.290509,post
3207,0.089451,1.26703,post
3208,0.371915,1.442156,post
3209,0.333473,1.200222,post
3210,1.275384,1.391047,post
3211,0.593505,1.261588,post
3212,0.570084,1.2701,post
3213,0.498433,1.565422,post
3214,0.304817,1.335366,post
3215,-0.243513,0.987152,post
3216,0.867554,1.27577,post
3217,0.273844,1.056164,post
3218,0.175863,1.169706,post
3219,0.222287,1.310547,post
3220,0.636865,1.673084,post
3221,0.542834,1.286265,post
3222,0.675039,1.388581,post
3223,0.402687,1.210424,post
3224,0.292192,1.092068,post
3225,0.246458,0.844627,post
3226,-0.092252,1.511666,post
3227,0.349918,1.10446,post
3228,0.188608,1.113695,post
3229,0.1651,1.02893,post
3230,0.511863,1.520688,post
3231,0.539302,1.338023,post
3232,0.837694,1.404459,post
3233,0.328239,1.148931,post
3234,0.175998,1.20076,post
3235,-0.039702,1.133017,post
3236,0.166689,0.934921,post
3237,0.592786,1.183846,post
3238,0.091163,1.064386,post
3239,0.564965,1.017626,post
3240,0.069644,1.318001,post
3241,0.165439,1.427866,post
3242,0.720592,1.557704,post
3243,0.094642,1.135919,post
3244,-0.287849,0.982374,post
3245,-0.10562,1.025593,post
3246,-0.213985,1.022154,post
3247,0.060149,1.362008,post
3248,-0.117942,1.068906,post
3249,0.107076,1.352792,post
3250,0.405955,1.065587,post
3251,-0.256639,1.124283,post
3252,-0.277224,1.355942,post
3253,-0.10179,0.981887,post
3254,0.17046,0.785733,post
3255,0.031216,0.940885,post
3256,-0.049214,0.945888,post
3257,0.305086,1.085839,post
3258,-0.167522,0.909015,post
3259,0.349274,1.039649,post
3260,-0.502982,1.128487,post
3261,-0.067525,0.806389,post
3262,0.075848,0.8276,post
3263,0.122027,0.982876,post
3264,-0.538108,1.067836,post
3265,-0.34397,1.078805,post
3266,-0.682729,0.99313,post
3267,-0.271773,1.293403,post
3268,-0.349339,0.865816,post
3269,0.010369,1.101448,post
3270,-0.144835,0.804269,post
3271,-0.334871,0.946391,post
3272,0.067603,0.97965,post
3273,-0.321093,0.982808,post
3274,0.03189,0.733529,post
3275,-0.142364,0.83953,post
3276,-0.155603,0.741586,post
3277,-0.106139,0.895996,post
3278,-0.499793,0.836341,post
3279,-0.709306,1.008607,post
3280,-0.165563,0.912297,post
3281,-0.705029,0.845103,post
3282,-0.617277,1.081266,post
3283,-0.457592,0.81352,post
3284,-0.273229,0.954477,post
3285,-0.273465,0.894754,post
3286,-0.896121,0.913146,post
3287,-0.387347,0.944128,post
3288,-0.90242,0.799019,post
3289,0.091949,0.66351,post
3290,-0.717506,0.907682,post
3291,-0.071005,0.67468,post
3292,-0.588326,0.697045,post
3293,-0.359261,0.876794,post
3294,-0.725855,0.846954,post
3295,-0.506678,0.902081,post
3296,-0.394377,0.590509,post
3297,-0.17489,0.860175,post
3298,-0.724038,0.583453,post
3299,-0.968639,1.158282,post
3300,-0.894181,0.686736,post
3301,-0.56641300000000006,0.967852,post
3302,-0.543098,0.793963,post
3303,-0.686681,0.880913,post
3304,-0.61525,0.660291,post
3305,-0.715098,0.747031,post
3306,-0.752415,0.856683,post
3307,-0.095034,0.887593,post
3308,-0.644348,0.678146,post
3309,-0.369454,0.604651,post
3310,-0.029989,0.56403,post
3311,-1.024999,0.78457,post
3312,-0.73709,0.772731,post
3313,-0.712203,0.71693,post
3314,-0.418832,0.780027,post
3315,-0.811081,0.645725,post
3316,-0.658942,0.729071,post
3317,-0.700575,0.982305,post
3318,-0.660555,0.800421,post
3319,-0.923074,0.856609,post
3320,-0.12665,0.934518,post
3321,-1.063635,0.546823,post
3322,-0.863725,0.666946,post
3323,-0.68993,0.699911,post
3324,-0.693684,0.767282,post
3325,-1.101301,0.626742,post
3326,-0.853882,0.753611,post
3327,-1.173313,0.71439,post
3328,-0.601261,0.720969,post
3329,-1.067434,0.613142,post
3330,-1.125876,0.967594,post
3331,-0.852453,0.669631,post
3332,-1.17156,0.556595,post
3333,-0.810726,0.695563,post
3334,-1.009089,0.730846,post
3335,-1.033384,0.575098,post
3336,-1.281042,0.664778,post
3337,-1.507249,0.520587,post
3338,-0.616268,0.729513,post
3339,-0.459276,0.541965,post
3340,-0.590702,0.564805,post
3341,-0.930489,0.645894,post
3342,-0.878423,0.562301,post
3343,-0.831582,0.699635,post
3344,-1.009362,0.579264,post
3345,-0.806613,0.644345,post
3346,-0.726862,0.576455,post
3347,-0.701831,0.448046,post
3348,-0.651633,0.703374,post
3349,-1.05239,0.781408,post
3350,-0.867406,0.730416,post
3351,-0.98142,0.672885,post
3352,-1.280293,0.699487,post
3353,-1.189043,0.689044,post
3354,-1.036366,0.566675,post
3355,-0.901935,0.664311,post
3356,-0.665552,0.677973,post
3357,-0.769145,0.795977,post
3358,-1.28921,0.726349,post
3359,-0.829536,0.627802,post
3360,-1.209475,0.617145,post
3361,-0.759478,0.661063,post
3362,-1.225154,0.554579,post
3363,-1.298875,0.554988,post
3364,-0.970074,0.609279,post
3365,-1.195384,0.604639,post
3366,-0.727415,0.696407,post
3367,-1.257206,0.67599,post
3368,-0.867131,0.548597,post
3369,-0.750722,0.683422,post
3370,-1.085941,0.555052,post
3371,-0.8858,0.645133,post
3372,-1.147683,0.527302,post
3373,-1.283808,0.495346,post
3374,-1.583664,0.603484,post
3375,-1.231649,0.514397,post
3376,-0.901128,0.657061,post
3377,-0.981141,0.525809,post
3378,-1.263413,0.578282,post
3379,-1.018126,0.677086,post
3380,-1.602034,0.5657,post
3381,-0.794779,0.639418,post
3382,-1.213571,0.506495,post
3383,-1.02622,0.537482,post
3384,-0.890823,0.485388,post
3385,-1.204724,0.495968,post
3386,-0.623824,0.592488,post
3387,-0.911932,0.663385,post
3388,-0.879266,0.536622,post
3389,-0.78197,0.588635,post
3390,-0.751994,0.476323,post
3391,-0.843653,0.627329,post
3392,-0.384869,0.577937,post
3393,-1.1253,0.556306,post
3394,-0.581422,0.698667,post
3395,-1.307042,0.535717,post
3396,-1.092383,0.747133,post
3397,-1.081605,0.697075,post
3398,-1.183064,0.635547,post
3399,-0.927796,0.679785,post
3400,-0.788587,0.612184,post
3401,-1.152217,0.648338,post
3402,-0.85305,0.853295,post
3403,-0.780403,0.587048,post
3404,-0.909875,0.723169,post
3405,-1.130072,0.49161,post
3406,-1.20065,0.578067,post
3407,-1.133146,0.643442,post
3408,-0.785387,0.565144,post
3409,-0.464527,0.604345,post
3410,-1.054834,0.721078,post
3411,-0.531398,0.590577,post
3412,-1.153228,0.647489,post
3413,-1.030999,0.657172,post
3414,-0.901489,0.608439,post
3415,-0.9838,0.584905,post
3416,-0.825597,0.582154,post
3417,-0.655193,0.559443,post
3418,-0.595864,0.613897,post
3419,-0.66037,0.807411,post
3420,-1.220708,0.599857,post
3421,-0.985205,0.700105,post
3422,-0.918942,0.620562,post
3423,-0.650213,0.567014,post
3424,-1.207807,0.582192,post
3425,-0.978491,0.561332,post
3426,-0.635263,0.632034,post
3427,-0.555179,0.684604,post
3428,-0.713537,0.770976,post
3429,-0.357331,0.736239,post
3430,-1.374054,0.524054,post
3431,-0.704968,0.585491,post
3432,-0.771263,0.577461,post
3433,-0.996375,0.729097,post
3434,-0.877517,0.518502,post
3435,-0.668827,0.637294,post
3436,-0.416824,0.703023,post
3437,-0.648446,0.789615,post
3438,-0.539546,0.65904,post
3439,-0.925876,0.794163,post
3440,-0.795721,0.496826,post
3441,-0.685168,0.724712,post
3442,-0.630242,0.697759,post
3443,-0.524286,0.591454,post
3444,-0.693446,0.614159,post
3445,-0.445755,0.740687,post
3446,-0.561611,0.807984,post
3447,-0.956815,0.745177,post
3448,-0.518162,0.842695,post
3449,-1.024968,0.633858,post
3450,-0.746767,0.71994,post
3451,-0.504964,0.66987,post
3452,-0.893218,0.727607,post
3453,-0.585401,0.75988,post
3454,-0.569635,0.655124,post
3455,-0.566467,0.818978,post
3456,-0.746002,0.711638,post
3457,-0.364397,0.635271,post
3458,-0.32434,0.741738,post
3459,-0.590446,0.58275,post
3460,-0.374781,0.675502,post
3461,-0.67998,0.722063,post
3462,-0.45394,0.674163,post
3463,-0.258368,0.727644,post
3464,-0.375687,0.786525,post
3465,-0.390431,0.746496,post
3466,-0.079231,0.682746,post
3467,-0.590183,0.787272,post
3468,-0.197228,0.874087,post
3469,-0.322734,0.746452,post
3470,-0.552225,0.810143,post
3471,-0.374019,0.740355,post
3472,-0.438675,0.812116,post
3473,-0.167014,0.881578,post
3474,-0.21827,0.829521,post
3475,-0.766979,0.870669,post
3476,0.115064,0.955967,post
3477,-0.818249,0.823756,post
3478,-0.1012,0.92733,post
3479,-0.448032,0.841725,post
3480,0.018588,0.802172,post
3481,-0.137292,0.77129,post
3482,0.122068,0.854409,post
3483,-0.256527,0.832601,post
3484,-0.80718,0.940675,post
3485,-0.245384,0.727013,post
3486,-0.148539,0.974132,post
3487,0.141755,0.652941,post
3488,-0.443166,0.903022,post
3489,-0.204409,0.800238,post
3490,-0.239005,0.973286,post
3491,0.26337699999999997,0.910441,post
3492,-0.505996,1.015221,post
3493,0.176913,0.924955,post
3494,0.213918,0.695658,post
3495,-0.09128,0.90758,post
3496,0.163553,0.937847,post
3497,0.090095,1.093026,post
3498,-0.203735,0.78886,post
3499,-0.186309,1.013628,post
3500,-0.50563,0.891938,post
3501,0.407931,1.177153,post
3502,0.349338,0.80486,post
3503,0.355279,1.137697,post
3504,0.046225,1.188659,post
3505,-0.08265,0.942898,post
3506,-0.338067,0.988213,post
3507,-0.055751,1.169643,post
3508,-0.126544,0.888095,post
3509,-0.228529,0.899362,post
3510,0.202408,0.838347,post
3511,0.019633,1.255876,post
3512,0.261781,1.120814,post
3513,-0.031152,1.210499,post
3514,0.690195,0.948225,post
3515,0.83373,0.948671,post
3516,0.574662,0.75756,post
3517,0.186959,0.995326,post
3518,0.386067,0.866608,post
3519,-0.114648,0.839684,post
3520,-0.08484,1.00734,post
3521,0.149159,1.043707,post
3522,0.695607,1.074036,post
3523,0.229178,0.910209,post
3524,0.527901,1.24457,post
