time,climate,response,phase
2609,0.797795,2.301076,post
2610,1.016474,1.200891,post
2611,1.238953,2.210877,post
2612,1.014189,1.828385,post
2613,1.364319,2.585263,post
2614,0.69185,1.691877,post
2615,0.848957,2.561833,post
2616,1.174521,2.952787,post
2617,1.267109,2.659079,post
2618,0.93625100000000006,1.599864,post
2619,1.212855,1.604493,post
2620,1.120225,2.242858,post
2621,1.186202,2.261941,post
2622,1.20235,1.669,post
2623,1.096702,2.761543,post
2624,0.864981,2.218293,post
2625,0.449739,2.921078,post
2626,1.23374,1.753516,post
2627,1.432895,1.663251,post
2628,1.222906,2.330185,post
2629,1.015643,1.787164,post
2630,0.472496,2.172409,post
2631,1.067071,2.248091,post
2632,1.162193,2.010921,post
2633,1.118268,3.336982,post
2634,0.785816,2.176378,post
2635,0.937123,3.272386,post
2636,0.733236,2.347838,post
2637,0.834797,2.394932,post
2638,0.738598,1.6367,post
2639,0.94524,3.075035,post
2640,1.18336,2.353418,post
2641,0.945724,1.874024,post
2642,0.820911,2.163419,post
2643,0.659501,2.589689,post
2644,0.970029,1.607531,post
2645,0.856751,3.184546,post
2646,1.071664,3.151096,post
2647,1.360232,4.410398,post
2648,0.527555,2.474096,post
2649,1.091972,1.774209,post
2650,1.305182,2.332019,post
2651,1.257499,2.874608,post
2652,0.832604,2.806122,post
2653,0.817364,2.291445,post
2654,0.875043,2.918945,post
2655,1.068447,3.409287,post
2656,1.387857,1.585621,post
2657,1.093583,2.211392,post
2658,1.144262,2.325361,post
2659,1.299725,2.305948,post
2660,1.279758,2.547798,post
2661,1.551574,3.58999,post
2662,0.613487,2.942857,post
2663,1.394247,4.352563,post
2664,1.122058,2.036788,post
2665,0.92737,2.555944,post
2666,0.972875,3.347173,post
2667,1.000677,3.456043,post
2668,0.414388,2.517761,post
2669,0.972652,3.226331,post
2670,0.867325,3.037564,post
2671,0.909066,3.355589,post
2672,0.831656,3.387185,post
2673,0.848347,3.007817,post
2674,0.93455,2.310165,post
2675,0.995227,1.525413,post
2676,0.519755,3.395212,post
2677,1.170755,4.13808,post
2678,1.151728,3.398633,post
2679,0.549058,2.6088,post
2680,0.96303,1.666742,post
2681,0.377736,3.047349,post
2682,1.006508,3.161646,post
2683,0.341123,3.056823,post
2684,0.249025,2.420968,post
2685,0.849455,2.458056,post
2686,1.003385,1.932982,post
2687,0.991636,2.429566,post
2688,0.771568,2.092489,post
2689,0.620825,2.735071,post
2690,0.511379,3.306457,post
2691,0.652872,2.457372,post
2692,0.629872,2.461816,post
2693,0.611491,1.890041,post
2694,0.435384,2.508266,post
2695,0.368073,2.435964,post
2696,0.540867,2.65817,post
2697,0.153762,3.803191,post
2698,1.00626,1.684988,post
2699,0.141535,2.804502,post
2700,0.593036,3.639013,post
2701,0.514188,3.354592,post
2702,0.343963,2.43679,post
2703,0.331224,2.202259,post
2704,0.447578,2.284875,post
2705,0.253411,2.740267,post
2706,0.506804,3.958069,post
2707,0.687298,2.997518,post
2708,0.889121,3.225376,post
2709,1.049568,3.829878,post
2710,0.540214,3.708855,post
2711,0.270064,4.605344,post
2712,0.070622,1.91528,post
2713,0.142784,4.068725,post
2714,0.137925,2.862889,post
2715,0.199895,2.336901,post
2716,0.756387,2.68557,post
2717,0.265998,2.586421,post
2718,0.096996,1.446927,post
2719,0.497361,2.834229,post
2720,0.343712,2.200838,post
2721,0.813989,2.38469,post
2722,0.364243,2.298342,post
2723,0.753159,2.20327,post
2724,0.249295,2.642861,post
2725,0.057825,2.806542,post
2726,0.051502,1.596772,post
2727,-0.053213,3.212445,post
2728,-0.061916,3.288668,post
2729,-0.2691,1.759366,post
2730,0.375733,2.640109,post
2731,0.109752,1.418221,post
2732,0.266488,2.769414,post
2733,-0.077774,1.476497,post
2734,0.030371,1.29628,post
2735,0.357587,2.248113,post
2736,0.158628,2.501268,post
2737,0.115685,2.895044,post
2738,0.075294,2.386817,post
2739,-0.232853,1.825837,post
2740,0.357047,1.681362,post
2741,-0.263226,1.888719,post
2742,0.091192,2.057622,post
2743,0.151422,1.727855,post
2744,-0.086947,1.497318,post
2745,0.121348,1.387775,post
2746,-0.285762,1.798472,post
2747,-0.358209,1.215932,post
2748,0.525875,2.84055,post
2749,0.058689,1.160602,post
2750,0.043786,1.867522,post
2751,-0.202203,1.683119,post
2752,0.00617,1.421298,post
2753,0.470994,1.423494,post
2754,-0.100719,1.567064,post
2755,-0.119641,1.319408,post
2756,0.224744,1.61185,post
2757,0.232176,1.854311,post
2758,0.537005,2.249079,post
2759,0.221119,2.849686,post
2760,-0.30443,1.759114,post
2761,0.04918,1.353712,post
2762,-0.057827,1.048581,post
2763,-0.005753,1.114583,post
2764,0.024455,1.150928,post
2765,-0.165575,1.127199,post
2766,0.124418,1.99834,post
2767,-0.494333,1.2845,post
2768,-0.633801,1.095869,post
2769,-0.171053,1.627146,post
2770,-0.430698,1.363103,post
2771,0.094629,2.222715,post
2772,-0.198879,1.394805,post
2773,-0.398998,2.213157,post
2774,0.056701,1.300632,post
2775,-0.344411,1.09248,post
2776,-0.194114,0.989576,post
2777,-0.219976,0.985392,post
2778,-0.6794,0.992586,post
2779,0.119763,0.782546,post
2780,-0.618254,1.620621,post
2781,-0.664779,1.100544,post
2782,-0.173714,1.367226,post
2783,-0.260271,0.91111,post
2784,-0.486854,1.043303,post
2785,-1.005029,1.501572,post
2786,-0.135506,1.102566,post
2787,-0.591981,1.112411,post
2788,-0.131394,1.079027,post
2789,-0.477612,0.755344,post
2790,-0.254341,1.464486,post
2791,0.03016,0.735655,post
2792,-0.297985,1.058575,post
2793,-0.508922,1.073318,post
2794,-0.424287,0.914344,post
2795,-0.484472,1.163192,post
2796,-0.34802,0.754782,post
2797,-0.455778,0.634412,post
2798,-0.543337,1.636355,post
2799,-0.590688,1.038937,post
2800,-0.749055,1.040394,post
2801,-0.334629,0.817238,post
2802,-0.347267,1.008266,post
2803,-0.245122,1.622837,post
2804,-1.300146,0.986705,post
2805,-0.393167,0.838145,post
2806,-0.666311,1.221331,post
2807,-1.065771,1.186434,post
2808,-0.979706,1.662252,post
2809,-0.485113,1.223176,post
2810,-0.567623,0.779247,post
2811,-0.443273,1.050081,post
2812,-0.771916,0.8971,post
2813,-0.579888,1.042329,post
2814,-0.716371,0.985316,post
2815,-0.873039,0.807245,post
2816,-0.645214,1.138557,post
2817,-0.628822,0.596717,post
2818,-1.185126,0.535315,post
2819,-0.418642,0.829033,post
2820,-0.692184,0.58796,post
2821,-0.972417,1.086632,post
2822,-0.646199,0.900033,post
2823,-0.847581,0.716826,post
2824,-0.903289,1.028106,post
2825,-0.902112,0.702677,post
2826,-0.78956,0.834838,post
2827,-1.015781,0.788796,post
2828,-0.821841,0.477081,post
2829,-0.78844,1.090626,post
2830,-0.68755,0.567214,post
2831,-0.714917,0.511491,post
2832,-0.853748,0.773182,post
2833,-0.706424,0.751959,post
2834,-1.135123,0.627928,post
2835,-0.631516,0.342526,post
2836,-1.022658,0.887036,post
2837,-0.779676,0.520001,post
2838,-1.496838,0.894915,post
2839,-0.678253,0.615801,post
2840,-0.817847,0.833578,post
2841,-0.756775,1.090331,post
2842,-0.661452,0.712413,post
2843,-1.085627,0.63751,post
2844,-1.1663,0.666519,post
2845,-0.84386,0.613205,post
2846,-0.873891,0.722015,post
2847,-0.733454,0.602764,post
2848,-0.950802,0.558585,post
2849,-0.873827,0.514061,post
2850,-0.963273,0.461419,post
2851,-1.112788,0.725212,post
2852,-0.797713,0.704003,post
2853,-0.858949,0.771695,post
2854,-1.144498,0.265688,post
2855,-0.851806,0.697038,post
2856,-0.963132,0.499152,post
2857,-0.790751,0.321497,post
2858,-1.116683,0.357294,post
2859,-0.867474,0.583859,post
2860,-0.915506,0.583778,post
2861,-1.292094,0.647598,post
2862,-1.121228,0.463996,post
2863,-1.575019,0.607846,post
2864,-0.554819,0.481486,post
2865,-1.386139,0.434058,post
2866,-0.987437,0.579809,post
2867,-0.614142,0.53827,post
2868,-1.173912,0.302794,post
2869,-1.060765,0.639015,post
2870,-1.014352,0.491021,post
2871,-0.853002,0.375901,post
2872,-0.82189,0.521924,post
2873,-0.904403,0.423762,post
2874,-1.3781080000000001,0.381778,post
2875,-1.059991,0.39743,post
2876,-1.036606,0.49336,post
2877,-0.983795,0.334636,post
2878,-1.418914,0.429313,post
2879,-0.570831,0.444923,post
2880,-1.379346,0.472187,post
2881,-1.185241,0.494643,post
2882,-1.388008,0.397177,post
2883,-0.903789,0.498512,post
2884,-1.423193,0.34054,post
2885,-1.081597,0.498324,post
2886,-0.36609,0.353322,post
2887,-0.888245,0.472652,post
2888,-0.861455,0.230014,post
2889,-1.168376,0.483166,post
2890,-0.656611,0.424955,post
2891,-0.6977,0.463893,post
2892,-1.123849,0.510353,post
2893,-0.911205,0.348742,post
2894,-0.987897,0.313128,post
2895,-0.635391,0.45048,post
2896,-1.014498,0.421909,post
2897,-0.712964,0.506455,post
2898,-1.165704,0.357067,post
2899,-0.708482,0.413622,post
2900,-0.590019,0.407875,post
2901,-0.794999,0.340003,post
2902,-0.766042,0.458437,post
2903,-1.292027,0.43154,post
2904,-0.809896,0.342028,post
2905,-0.859653,0.425919,post
2906,-0.883804,0.339013,post
2907,-0.775597,0.454125,post
2908,-0.968674,0.322894,post
2909,-0.93663,0.416384,post
2910,-0.592673,0.393296,post
2911,-0.69529,0.26102,post
2912,-0.628267,0.372655,post
2913,-0.641103,0.202749,post
2914,-0.550533,0.603739,post
2915,-0.842132,0.246555,post
2916,-0.397015,0.369873,post
2917,-0.678117,0.508643,post
2918,-0.274611,0.319869,post
2919,-0.712312,0.349998,post
2920,-0.84826,0.385687,post
2921,-0.959446,0.409746,post
2922,-0.598963,0.42952,post
2923,-0.7396,0.413237,post
2924,-0.9946,0.261306,post
2925,-0.782623,0.34924,post
2926,-0.84025,0.357826,post
2927,-0.740757,0.426296,post
2928,-0.615562,0.251686,post
2929,-1.064925,0.56704,post
2930,-1.078342,0.2539,post
2931,-0.274211,0.301394,post
2932,-0.176306,0.231001,post
2933,-0.866963,0.419532,post
2934,-0.884173,0.227609,post
2935,-0.560758,0.350929,post
2936,-0.990919,0.717361,post
2937,-0.832344,0.39634,post
2938,-0.156434,0.403885,post
2939,-0.752708,0.350836,post
2940,-0.834931,0.535386,post
2941,-0.486038,0.479742,post
2942,-0.944107,0.354865,post
2943,-0.585817,0.394368,post
2944,-0.835228,0.378439,post
2945,-0.772161,0.537033,post
2946,-0.78661,0.35325,post
2947,-0.562348,0.49099,post
2948,-0.649236,0.307888,post
2949,-0.410759,0.457007,post
2950,-0.58707,0.563668,post
2951,-0.68213,0.445317,post
2952,-0.857049,0.451638,post
2953,-0.597542,0.253491,post
2954,-0.751569,0.451944,post
2955,-0.550728,0.424297,post
2956,-0.458183,0.456038,post
2957,-0.374339,0.497092,post
2958,-0.650032,0.36937,post
2959,-0.471764,0.373069,post
2960,-0.685093,0.537402,post
2961,-0.703391,0.478528,post
2962,-0.384861,0.523779,post
2963,-0.611778,0.575669,post
2964,-0.140562,0.541405,post
2965,-0.544631,0.449256,post
2966,-0.066734,0.675234,post
2967,-0.826724,0.496697,post
2968,-0.700885,0.779716,post
2969,-0.333288,0.475208,post
2970,-0.06721,0.404715,post
2971,-0.532296,0.415253,post
2972,-0.544514,0.513621,post
2973,-0.573813,0.46972,post
2974,-0.647641,0.391434,post
2975,-0.511315,0.473161,post
2976,-0.395963,0.437422,post
2977,-0.36543,0.462255,post
2978,-0.027298,0.538677,post
2979,-0.128579,0.364285,post
2980,-0.149769,0.351019,post
2981,-0.295866,0.789028,post
2982,-0.032185,0.858571,post
2983,-0.117504,0.44944,post
2984,-0.282373,0.441369,post
2985,-0.378791,0.546621,post
2986,-0.144275,0.361147,post
2987,-0.255912,0.450841,post
2988,0.024727,0.843127,post
2989,-0.532885,0.471216,post
2990,-0.379247,0.432793,post
2991,-0.09838,0.562408,post
2992,-0.33964,0.403924,post
2993,-0.194917,0.583965,post
2994,-0.039597,0.430869,post
2995,-0.457529,0.460635,post
2996,-0.14046,0.469293,post
2997,0.095228,0.563909,post
2998,-0.006824,0.572688,post
2999,-0.110756,0.640399,post
3000,0.211391,0.531609,post
3001,0.008247,0.486281,post
3002,-0.112137,0.446661,post
3003,0.449101,0.576676,post
3004,-0.033321,0.491636,post
3005,-0.287025,0.564068,post
3006,0.180086,0.631171,post
3007,-0.158979,0.720639,post
3008,0.060127,0.537566,post
3009,-0.318713,0.646526,post
3010,0.120868,0.558846,post
3011,-0.368869,0.520263,post
3012,0.560868,0.655582,post
3013,0.553648,0.559298,post
3014,0.287326,0.881983,post
3015,-0.122987,0.588109,post
3016,0.267053,0.877403,post
3017,-0.039741,0.445418,post
3018,0.641439,0.513061,post
3019,-0.0023,0.712105,post
3020,0.422365,0.936941,post
3021,-0.030428,0.605422,post
3022,0.126288,0.576654,post
3023,0.560702,0.586231,post
3024,0.119628,0.531102,post
3025,0.232607,0.631377,post
3026,0.638826,0.630597,post
3027,0.227538,0.607267,post
3028,0.404764,0.883651,post
3029,0.745056,0.85815,post
3030,0.42936,0.790567,post
3031,0.556788,0.7351,post
3032,0.709873,0.914401,post
3033,-0.06728,0.861178,post
3034,0.241197,0.752669,post
3035,0.308459,0.659367,post
3036,0.721337,0.880537,post
3037,0.608913,0.786813,post
3038,0.224604,1.019115,post
3039,0.963695,0.561243,post
3040,0.300453,0.664253,post
3041,0.456023,0.987527,post
3042,0.892536,0.706627,post
3043,0.504205,0.804102,post
3044,0.453034,0.991134,post
3045,0.299468,0.669581,post
3046,0.209092,0.838026,post
3047,0.522948,1.087473,post
3048,0.801125,0.951175,post
3049,0.866613,0.817537,post
3050,0.372835,1.296816,post
3051,0.226809,1.075894,post
3052,0.171495,0.895206,post
3053,0.087524,1.606338,post
3054,0.661106,0.911913,post
3055,1.166792,0.811348,post
3056,0.842627,1.189161,post
3057,0.423096,0.823415,post
3058,0.450182,1.09187,post
3059,0.555753,0.695831,post
3060,0.940879,1.14947,post
3061,0.946414,0.665028,post
3062,0.408881,1.699755,post
3063,1.168485,1.781668,post
3064,0.863395,1.406029,post
3065,0.52735,0.939664,post
3066,0.325933,1.338295,post
3067,0.664579,1.006901,post
3068,0.577948,1.80261,post
3069,0.68682,1.038203,post
3070,0.510539,1.525746,post
3071,0.809947,0.974634,post
3072,1.125054,1.128631,post
3073,1.064262,1.554274,post
3074,1.046176,1.134206,post
3075,0.84744,1.412504,post
3076,0.735267,1.963157,post
3077,0.598167,1.30862,post
3078,0.421608,1.378393,post
3079,1.029111,2.072321,post
3080,0.686107,1.507727,post
3081,0.418031,1.683053,post
3082,0.889612,2.041649,post
3083,1.054577,0.910188,post
3084,1.061266,1.223532,post
3085,1.13022,1.359494,post
3086,0.761134,2.018672,post
3087,0.866869,1.736643,post
3088,0.682703,1.191233,post
3089,0.73789,2.926257,post
3090,0.862413,1.452675,post
3091,1.038728,1.487863,post
3092,1.190287,2.51764,post
3093,0.544917,1.637999,post
3094,1.118362,1.662139,post
3095,1.299459,1.265018,post
3096,1.444016,1.172811,post
3097,0.873351,1.783638,post
3098,1.089368,2.183575,post
3099,1.076917,2.542584,post
3100,1.332315,1.370239,post
3101,1.278085,1.254202,post
3102,1.06958,1.169005,post
3103,1.468365,1.023911,post
3104,1.096539,2.106819,post
3105,1.130681,3.299128,post
3106,0.938947,2.244479,post
3107,0.819458,1.387177,post
3108,1.152839,1.550436,post
3109,0.966395,1.80134,post
3110,0.700955,2.512406,post
3111,0.737224,2.517437,post
3112,1.250327,1.529289,post
3113,1.149219,3.444481,post
3114,0.447109,2.497811,post
3115,1.145,1.674676,post
3116,1.136453,1.513117,post
3117,1.887622,1.914812,post
3118,1.553873,1.973039,post
3119,0.829356,1.871526,post
3120,1.277121,1.704815,post
3121,1.038745,2.166295,post
3122,0.94618,2.960445,post
3123,1.213379,2.695393,post
3124,1.267498,2.921094,post
3125,1.469853,2.461637,post
3126,1.080819,2.00298,post
3127,0.742613,1.887403,post
3128,0.646907,1.590565,post
3129,1.030088,2.691287,post
3130,1.153546,1.998343,post
3131,1.091149,1.540107,post
3132,0.533102,2.424212,post
3133,0.89882,2.996553,post
3134,0.698049,3.148487,post
3135,1.05627,3.209565,post
3136,0.904615,2.081258,post
3137,1.11615,2.210947,post
3138,0.890222,2.179573,post
3139,0.72156,2.041908,post
3140,0.822142,2.291464,post
3141,0.971877,2.811066,post
3142,0.761536,3.280345,post
3143,0.910827,1.584217,post
3144,0.505891,3.134651,post
3145,1.277731,3.826694,post
3146,0.986797,4.162919,post
3147,0.766155,2.430581,post
3148,0.947351,3.10637,post
3149,1.048558,2.940491,post
3150,0.752622,4.2213,post
3151,1.432087,3.657889,post
3152,1.300687,2.904063,post
3153,1.109512,4.673177,post
3154,1.24888,3.014064,post
3155,0.856206,3.053668,post
3156,0.716408,2.359876,post
3157,0.877565,2.355507,post
3158,1.059407,3.011884,post
3159,0.640548,2.79199,post
3160,1.41124,1.944499,post
3161,1.08562,2.147645,post
3162,1.144483,3.453479,post
3163,1.126598,3.141949,post
3164,1.158566,1.675953,post
3165,0.589808,3.049958,post
3166,0.786382,3.08845,post
3167,0.903357,6.585028,post
3168,1.233897,4.728777,post
3169,1.160256,2.173818,post
3170,0.947409,3.6396,post
3171,0.777201,3.064016,post
3172,0.858775,2.849923,post
3173,0.93787,3.622686,post
3174,0.553784,3.654129,post
3175,0.334997,4.393842,post
3176,0.807278,2.978571,post
3177,0.348292,2.197969,post
3178,0.939264,1.912412,post
3179,0.44838,2.927937,post
3180,0.587108,3.383937,post
3181,0.455426,3.012388,post
3182,0.703164,1.688863,post
3183,0.878933,2.354928,post
3184,1.021354,2.118398,post
3185,0.679301,2.784297,post
3186,1.042385,2.85746,post
3187,0.968998,3.179425,post
3188,0.684549,2.1876,post
3189,0.795102,2.091094,post
3190,0.405195,2.154803,post
3191,0.69664,2.92065,post
3192,1.381422,2.225529,post
3193,0.709006,2.504857,post
3194,0.586414,1.588529,post
3195,0.756557,3.347921,post
3196,0.733452,2.772905,post
3197,0.666784,2.017148,post
3198,0.654161,2.566694,post
3199,0.429935,2.784773,post
3200,0.640423,2.30895,post
3201,0.368175,3.822571,post
3202,0.490428,3.786805,post
3203,0.759026,2.955732,post
3204,0.586098,3.363337,post
3205,0.626298,2.336537,post
3206,0.629134,2.135177,post
3207,0.904926,2.43566,post
3208,0.298312,2.973746,post
3209,0.166504,2.038222,post
3210,0.604854,4.029906,post
3211,0.326973,3.161313,post
3212,0.333656,3.068083,post
3213,0.632404,3.077289,post
3214,0.942995,3.319926,post
3215,0.780409,1.721619,post
3216,0.385106,2.189821,post
3217,0.79589,2.473574,post
3218,1.042937,3.749427,post
3219,0.587824,3.295256,post
3220,0.771126,2.493293,post
3221,0.226816,2.084179,post
3222,0.201348,2.625215,post
3223,0.56908,2.507563,post
3224,0.474691,1.674608,post
3225,0.314168,1.349036,post
3226,0.44713,2.366269,post
3227,-0.643962,1.395713,post
3228,0.190241,2.666378,post
3229,0.154441,1.546273,post
3230,0.489758,1.749358,post
3231,0.222082,1.615029,post
3232,0.306887,1.839769,post
3233,0.28205,2.221038,post
3234,0.451459,2.89852,post
3235,0.16336,1.847282,post
3236,0.108263,2.718917,post
3237,0.373811,2.755017,post
3238,0.360957,1.837478,post
3239,-0.196027,2.050891,post
3240,-0.067669000000000007,1.58438,post
3241,-0.164231,2.141814,post
3242,0.586229,3.625021,post
3243,0.389116,2.087352,post
3244,0.28387,1.929814,post
3245,0.114098,2.275691,post
3246,0.107938,1.896294,post
3247,-0.050086,1.983865,post
3248,-0.113262,1.884399,post
3249,0.15264,1.475261,post
3250,-0.080143,1.820011,post
3251,0.221514,1.379746,post
3252,0.244629,1.624458,post
3253,0.270377,2.161243,post
3254,0.165891,1.741169,post
3255,-0.656511,1.926922,post
3256,-0.046432,1.865449,post
3257,0.273138,2.390038,post
3258,-0.028717,1.360732,post
3259,0.033169,1.114795,post
3260,-0.124679,1.894721,post
3261,-0.619726,1.378317,post
3262,0.027949,1.352984,post
3263,-0.487546,1.937976,post
3264,0.178149,2.416914,post
3265,-0.172368,2.115026,post
3266,-0.208157,1.495845,post
3267,-0.046721,2.166435,post
3268,0.201225,2.667995,post
3269,-0.533585,1.892099,post
3270,-0.003884,2.39058,post
3271,0.289422,1.260122,post
3272,-0.162559,1.321965,post
3273,-0.405482,1.817062,post
3274,-0.007788,1.571817,post
3275,-0.387961,1.331049,post
3276,-1.007942,1.593271,post
3277,-0.484938,0.495029,post
3278,-0.311715,1.23166,post
3279,-0.723135,1.096761,post
3280,-0.225559,1.825148,post
3281,-0.742704,1.254385,post
3282,-0.611008,1.313575,post
3283,-0.653369,1.291165,post
3284,-0.335992,1.6066,post
3285,-0.295369,1.175246,post
3286,-0.62687,1.128202,post
3287,-0.538048,1.432074,post
3288,-0.343918,1.414915,post
3289,-0.389826,0.875148,post
3290,-0.177366,0.937016,post
3291,-0.916996,0.869234,post
3292,-0.207792,1.676133,post
3293,-0.521157,1.515776,post
3294,-0.735289,1.255714,post
3295,-0.605891,1.099632,post
3296,-0.337003,1.12041,post
3297,-0.154069,0.929001,post
3298,-0.284568,0.942357,post
3299,-0.732566,1.124345,post
3300,-0.428848,0.93949,post
3301,-0.955947,1.233319,post
3302,-0.607888,1.363019,post
3303,-0.971316,1.362582,post
3304,-0.946911,1.174965,post
3305,-0.450763,0.486014,post
3306,-0.69228,0.934166,post
3307,-1.15478,1.233431,post
3308,-0.661059,0.966083,post
3309,-0.410336,1.129052,post
3310,-0.529778,0.867059,post
3311,-0.623127,0.557045,post
3312,-0.614011,1.067499,post
3313,-0.490898,0.630719,post
3314,-0.522126,1.10787,post
3315,-0.236731,0.865876,post
3316,-1.055163,0.82631,post
3317,-1.504067,0.948568,post
3318,-0.933151,1.162479,post
3319,-0.578937,0.611019,post
3320,-0.14227,0.947852,post
3321,-1.053962,1.351691,post
3322,-0.776027,0.803982,post
3323,-1.20487,0.653299,post
3324,-0.578321,0.880568,post
3325,-0.589502,0.656287,post
3326,-0.60181,0.391842,post
3327,-0.779146,0.648675,post
3328,-1.326068,0.709486,post
3329,-0.234573,0.546073,post
3330,-1.040985,0.752589,post
3331,-0.524322,0.484143,post
3332,-0.513391,0.558138,post
3333,-0.839529,0.480529,post
3334,-0.796136,0.736809,post
3335,-1.362686,0.791324,post
3336,-1.031854,0.57329,post
3337,-1.075527,0.650017,post
3338,-0.959453,0.694606,post
3339,-1.206878,0.701172,post
3340,-1.062719,0.866086,post
3341,-0.78929,0.416461,post
3342,-0.84774,0.775106,post
3343,-0.810033,0.658445,post
3344,-1.45592,0.476405,post
3345,-0.839682,0.50622,post
3346,-1.135265,0.707793,post
3347,-0.748675,0.881036,post
3348,-0.608099,0.708564,post
3349,-0.782641,0.531483,post
3350,-0.625645,0.621681,post
3351,-0.984808,0.321543,post
3352,-1.042278,0.542055,post
3353,-1.166027,0.391696,post
3354,-0.992262,0.408103,post
3355,-1.250882,0.636852,post
3356,-0.820148,0.514646,post
3357,-1.013177,0.292671,post
3358,-0.922003,0.541477,post
3359,-0.637501,0.687303,post
3360,-0.424238,0.623248,post
3361,-1.1349,0.563174,post
3362,-0.84665,0.551453,post
3363,-1.078034,0.595087,post
3364,-1.314295,0.607498,post
3365,-1.488849,0.787428,post
3366,-0.920331,0.374084,post
3367,-1.071253,0.242805,post
3368,-0.98846,0.408059,post
3369,-1.107352,0.544572,post
3370,-1.192527,0.903135,post
3371,-1.062737,0.354152,post
3372,-1.0535079999999999,0.473115,post
3373,-1.26197,0.297341,post
3374,-1.147089,0.489688,post
3375,-1.220212,0.573969,post
3376,-0.573716,0.557953,post
3377,-0.56463,0.444814,post
3378,-1.03793,0.273824,post
3379,-1.099394,0.830927,post
3380,-0.828223,0.337253,post
3381,-0.991827,0.550031,post
3382,-1.710268,0.606508,post
3383,-1.119237,0.420493,post
3384,-1.31034,0.443317,post
3385,-1.308209,0.244973,post
3386,-0.536104,0.358807,post
3387,-0.929206,0.319304,post
3388,-1.087384,0.42266,post
3389,-1.35243,0.289185,post
3390,-1.064013,0.33316,post
3391,-1.266932,0.430908,post
3392,-1.285835,0.405902,post
3393,-0.987457,0.401042,post
3394,-1.002758,0.238451,post
3395,-0.543134,0.463157,post
3396,-0.855391,0.319534,post
3397,-1.024624,0.444581,post
3398,-0.812091,0.569179,post
3399,-0.5057,0.484287,post
3400,-0.838185,0.559903,post
3401,-0.661215,0.4011,post
3402,-1.226536,0.328736,post
3403,-0.988347,0.299527,post
3404,-1.091812,0.399375,post
3405,-0.986172,0.285837,post
3406,-1.026083,0.43219,post
3407,-0.49168,0.365455,post
3408,-0.687396,0.44254,post
3409,-1.071373,0.467386,post
3410,-1.267032,0.668086,post
3411,-1.053839,0.318758,post
3412,-0.6475,0.420953,post
3413,-0.969724,0.354626,post
3414,-0.846255,0.28008,post
3415,-0.746796,0.23877,post
3416,-0.663522,0.391189,post
3417,-0.701717,0.382005,post
3418,-1.352,0.423999,post
3419,-0.550907,0.319912,post
3420,-0.736403,0.310091,post
3421,-0.765111,0.333157,post
3422,-0.735216,0.346648,post
3423,-1.040692,0.275654,post
3424,-0.625641,0.349975,post
3425,-0.56398,0.291113,post
3426,-0.509101,0.572905,post
3427,-0.876108,0.548189,post
3428,-0.429167,0.346008,post
3429,-0.835663,0.32911,post
3430,-0.794244,0.409877,post
3431,-0.568611,0.365393,post
3432,-1.160304,0.190075,post
3433,-0.746053,0.3205,post
3434,-0.60806,0.250877,post
3435,-0.793705,0.268857,post
3436,-0.717906,0.566017,post
3437,-0.969944,0.372772,post
3438,-0.543193,0.332165,post
3439,-0.090352,0.249475,post
3440,-0.178395,0.343202,post
3441,-0.077829,0.28416400000000003,post
3442,-1.071256,0.285988,post
3443,-0.551558,0.400308,post
3444,-0.422665,0.362623,post
3445,-0.621599,0.647356,post
3446,-0.68594,0.417721,post
3447,-0.608881,0.33618,post
3448,-0.692207,0.425049,post
3449,-0.920711,0.630464,post
3450,-0.713019,0.439016,post
3451,-0.059324,0.532727,post
3452,-0.35256,0.310938,post
3453,-0.609489,0.361603,post
3454,-0.405298,0.363249,post
3455,-0.508584,0.391072,post
3456,-0.583731,0.356767,post
3457,-0.705899,0.600246,post
3458,-0.496178,0.499574,post
3459,-0.315936,0.329436,post
3460,-0.678086,0.271536,post
3461,-0.717026,0.376405,post
3462,-0.486633,0.524543,post
3463,-0.741739,0.393243,post
3464,-0.797434,0.458401,post
3465,-0.740257,0.504283,post
3466,-0.266782,0.514086,post
3467,-0.335952,0.465653,post
3468,-0.312994,0.267107,post
3469,0.032308,0.546448,post
3470,-0.399887,0.490871,post
3471,-0.226052,0.420457,post
3472,-0.341893,0.525437,post
3473,0.196295,0.377891,post
3474,-0.23057,0.577128,post
3475,-0.240397,0.616317,post
3476,-0.33707,0.558585,post
3477,-0.033659,0.39586,post
3478,0.370403,0.668481,post
3479,-0.903954,0.429887,post
3480,-0.086119,0.440433,post
3481,-0.747842,0.572218,post
3482,0.145659,0.329758,post
3483,-0.744494,0.474841,post
3484,-0.531913,0.534405,post
3485,-0.112307,0.444077,post
3486,-0.243935,0.520649,post
3487,-0.002619,0.364424,post
3488,-0.293006,0.57025,post
3489,-0.51855,0.911883,post
3490,0.043384,0.718964,post
3491,-0.449728,0.962494,post
3492,-0.316331,0.356362,post
3493,0.020328,0.59372,post
3494,0.169843,0.614383,post
3495,0.291505,0.539519,post
3496,0.045712,0.481222,post
3497,-0.082177,0.533946,post
3498,0.180436,0.495284,post
3499,0.282506,0.383988,post
3500,-0.237842,0.426903,post
3501,-0.396682,0.98686,post
3502,-0.257248,0.699792,post
3503,0.246605,0.491042,post
3504,0.328373,0.654326,post
3505,0.647387,0.624011,post
3506,-0.348741,0.591487,post
